datetime,wind_speed,wind_direction,temperature,humidity
2023-03-02 13:00:00,3.72,301,29.8,32
2023-03-02 14:00:00,3.71,297,30.0,32
2023-03-02 15:00:00,3.71,297,29.8,31
2023-03-02 16:00:00,4.12,293,29.0,33
2023-03-02 17:00:00,1.84,319,27.9,37
2023-03-02 18:00:00,3.01,276,25.1,46
2023-03-02 19:00:00,3.12,310,23.4,52
2023-03-02 20:00:00,2.12,315,21.9,51
2023-03-02 21:00:00,2.6,293,19.7,59
2023-03-02 22:00:00,2.9,314,19.2,60
2023-03-02 23:00:00,2.66,304,18.9,60
2023-03-03 00:00:00,2.11,301,18.4,61
2023-03-03 01:00:00,2.08,325,18.0,63
2023-03-03 02:00:00,2.11,329,17.5,64
2023-03-03 03:00:00,2.24,333,17.3,64
2023-03-03 04:00:00,2.38,292,16.8,66
2023-03-03 05:00:00,2.98,284,16.8,80
2023-03-03 06:00:00,3.09,295,16.8,81
2023-03-03 07:00:00,3.33,303,17.5,78
2023-03-03 08:00:00,2.83,302,20.0,69
2023-03-03 09:00:00,2.8,305,23.0,59
2023-03-03 10:00:00,3.19,311,26.0,50
2023-03-03 11:00:00,3.89,318,28.4,41
2023-03-03 12:00:00,4.24,313,29.6,36
2023-03-03 13:00:00,4.3,306,30.3,33
2023-03-03 14:00:00,4.29,298,30.5,31
2023-03-03 15:00:00,5.02,305,29.0,31
2023-03-03 16:00:00,5.02,275,28.6,33
2023-03-03 17:00:00,1.65,256,26.2,52
2023-03-03 18:00:00,2.42,246,23.9,58
2023-03-03 19:00:00,2.67,257,23.0,60
2023-03-03 20:00:00,3.21,274,22.5,60
2023-03-03 21:00:00,3.51,290,22.0,56
2023-03-03 22:00:00,3.5,301,21.2,56
2023-03-03 23:00:00,2.88,304,20.1,58
2023-03-04 00:00:00,2.92,308,19.1,60
2023-03-04 01:00:00,2.9,314,18.6,59
2023-03-04 02:00:00,3.19,319,18.2,60
2023-03-04 03:00:00,3.14,323,17.9,63
2023-03-04 04:00:00,2.94,325,17.5,66
2023-03-04 05:00:00,3.61,326,17.8,72
2023-03-04 06:00:00,3.49,333,17.6,72
2023-03-04 07:00:00,3.71,333,18.1,68
2023-03-04 08:00:00,2.97,315,20.5,62
2023-03-04 09:00:00,2.94,305,23.1,54
2023-03-04 10:00:00,3.82,313,25.6,46
2023-03-04 11:00:00,4.75,319,27.6,38
2023-03-04 12:00:00,4.82,312,28.9,35
2023-03-04 13:00:00,4.11,311,29.5,32
2023-03-04 14:00:00,3.69,319,29.8,30
2023-03-04 15:00:00,3.54,315,29.8,29
2023-03-04 16:00:00,3.45,300,29.0,31
2023-03-04 17:00:00,3.55,302,25.5,47
2023-03-04 18:00:00,2.33,301,23.4,54
2023-03-04 19:00:00,1.92,298,21.8,61
2023-03-04 20:00:00,2.11,275,20.7,64
2023-03-04 21:00:00,2.28,293,20.0,66
2023-03-04 22:00:00,2.2,300,19.2,67
2023-03-04 23:00:00,2.47,291,19.0,67
2023-03-05 00:00:00,2.6,293,18.5,69
2023-03-05 01:00:00,2.5,307,17.6,73
2023-03-05 02:00:00,2.19,294,17.2,75
2023-03-05 03:00:00,2.14,281,16.8,77
2023-03-05 04:00:00,2.38,292,16.5,79
2023-03-05 05:00:00,2.48,310,16.3,81
2023-03-05 06:00:00,2.97,315,16.6,77
2023-03-05 07:00:00,3.78,323,17.2,74
2023-03-05 08:00:00,3.61,312,20.4,65
2023-03-05 09:00:00,3.52,305,23.7,54
2023-03-05 10:00:00,4.46,312,26.2,45
2023-03-05 11:00:00,5.32,319,27.8,38
2023-03-05 12:00:00,5.38,318,28.7,34
2023-03-05 13:00:00,5.16,316,29.4,31
2023-03-05 14:00:00,5.31,313,29.6,28
2023-03-05 15:00:00,5.77,304,29.4,25
2023-03-05 16:00:00,5.52,305,28.5,27
2023-03-05 17:00:00,3.59,283,27.0,34
2023-03-05 18:00:00,2.41,275,24.6,40
2023-03-05 19:00:00,2.55,281,23.0,46
2023-03-05 20:00:00,2.21,275,21.8,47
2023-03-05 21:00:00,2.31,265,20.8,51
2023-03-05 22:00:00,2.72,276,19.9,54
2023-03-05 23:00:00,2.69,315,19.1,53
2023-03-06 00:00:00,2.48,320,18.5,54
2023-03-06 01:00:00,2.39,327,17.9,56
2023-03-06 02:00:00,2.19,317,17.2,59
2023-03-06 03:00:00,2.35,282,16.6,62
2023-03-06 04:00:00,2.7,272,15.9,65
2023-03-06 05:00:00,2.43,279,15.9,73
2023-03-06 06:00:00,2.92,276,15.9,73
2023-03-06 07:00:00,3.41,275,16.7,71
2023-03-06 08:00:00,2.83,278,19.5,64
2023-03-06 09:00:00,2.77,283,22.6,54
2023-03-06 10:00:00,3.35,297,25.2,45
2023-03-06 11:00:00,4.08,306,27.0,37
2023-03-06 12:00:00,4.5,307,28.0,32
2023-03-06 13:00:00,4.77,303,28.5,29
2023-03-06 14:00:00,4.97,300,28.7,28
2023-03-06 15:00:00,4.91,303,28.5,28
2023-03-06 16:00:00,4.26,309,28.0,28
2023-03-06 17:00:00,3.04,316,26.3,34
2023-03-06 18:00:00,2.68,333,22.4,46
2023-03-06 19:00:00,2.42,353,21.3,48
2023-03-06 20:00:00,2.18,344,20.6,50
2023-03-06 21:00:00,3.0,330,19.5,54
2023-03-06 22:00:00,2.42,277,20.0,51
2023-03-06 23:00:00,2.61,274,19.0,53
2023-03-07 00:00:00,2.21,275,18.0,54
2023-03-07 01:00:00,2.41,265,17.4,57
2023-03-07 02:00:00,2.86,258,17.0,59
2023-03-07 03:00:00,2.85,252,16.6,61
2023-03-07 04:00:00,2.33,260,15.9,64
2023-03-07 05:00:00,2.31,252,15.8,72
2023-03-07 06:00:00,2.53,252,15.9,72
2023-03-07 07:00:00,2.65,259,17.1,70
2023-03-07 08:00:00,2.0,273,20.1,61
2023-03-07 09:00:00,1.48,298,23.5,52
2023-03-07 10:00:00,1.78,308,25.9,39
2023-03-07 11:00:00,2.39,303,27.3,32
2023-03-07 12:00:00,3.05,302,28.2,27
2023-03-07 13:00:00,3.67,299,28.6,25
2023-03-07 14:00:00,3.83,303,28.7,24
2023-03-07 15:00:00,3.68,317,28.4,25
2023-03-07 16:00:00,3.24,326,28.0,26
2023-03-07 17:00:00,1.43,335,26.3,37
2023-03-07 18:00:00,0.81,263,25.9,33
2023-03-07 19:00:00,2.11,239,20.9,52
2023-03-07 20:00:00,1.94,258,20.5,53
2023-03-07 21:00:00,1.77,254,20.1,53
2023-03-07 22:00:00,2.16,236,18.8,55
2023-03-07 23:00:00,2.46,243,18.0,56
2023-03-08 00:00:00,2.08,235,17.6,57
2023-03-08 01:00:00,1.56,230,18.0,55
2023-03-08 02:00:00,1.43,295,21.0,42
2023-03-08 03:00:00,2.41,355,15.9,66
2023-03-08 04:00:00,2.64,331,15.2,71
2023-03-08 05:00:00,2.38,345,14.8,81
2023-03-08 06:00:00,2.55,11,15.1,80
2023-03-08 07:00:00,1.61,30,17.0,72
2023-03-08 08:00:00,0.94,32,19.9,63
2023-03-08 09:00:00,0.86,36,23.1,53
2023-03-08 10:00:00,0.81,7,25.6,44
2023-03-08 11:00:00,1.08,304,27.1,38
2023-03-08 12:00:00,2.04,281,28.1,33
2023-03-08 13:00:00,2.61,302,27.1,30
2023-03-08 14:00:00,3.64,307,26.8,32
2023-03-08 15:00:00,4.03,256,26.2,36
2023-03-08 16:00:00,3.68,248,25.0,41
2023-03-08 17:00:00,3.64,254,24.5,46
2023-03-08 18:00:00,3.04,243,22.8,52
2023-03-08 19:00:00,2.64,241,21.1,59
2023-03-08 20:00:00,2.9,226,20.6,59
2023-03-08 21:00:00,2.62,230,20.5,56
2023-03-08 22:00:00,2.06,241,19.6,59
2023-03-08 23:00:00,1.94,258,18.0,68
2023-03-09 00:00:00,1.86,306,16.9,76
2023-03-09 01:00:00,1.77,286,16.3,80
2023-03-09 02:00:00,1.7,298,16.4,80
2023-03-09 03:00:00,1.86,324,15.9,83
2023-03-09 04:00:00,1.97,294,15.9,82
2023-03-09 05:00:00,1.75,246,16.2,85
2023-03-09 06:00:00,1.84,257,16.7,80
2023-03-09 07:00:00,3.03,278,17.8,75
2023-03-09 08:00:00,2.47,291,20.8,66
2023-03-09 09:00:00,2.77,311,23.6,55
2023-03-09 10:00:00,3.05,319,25.9,45
2023-03-09 11:00:00,2.94,325,27.5,36
2023-03-09 12:00:00,1.94,192,27.0,38
2023-03-09 13:00:00,2.38,202,26.9,37
2023-03-09 14:00:00,2.33,170,27.0,38
2023-03-09 15:00:00,2.7,180,27.0,38
2023-03-09 16:00:00,2.77,206,26.5,39
2023-03-09 17:00:00,3.83,165,21.5,62
2023-03-09 18:00:00,3.13,197,21.0,66
2023-03-09 19:00:00,3.24,236,20.5,66
2023-03-09 20:00:00,2.86,245,20.4,60
2023-03-09 21:00:00,2.61,266,19.6,62
2023-03-09 22:00:00,2.32,277,18.6,67
2023-03-09 23:00:00,2.1,270,18.0,70
2023-03-10 00:00:00,2.31,265,17.4,73
2023-03-10 01:00:00,2.5,268,16.8,75
2023-03-10 02:00:00,2.5,270,16.3,79
2023-03-10 03:00:00,2.21,265,15.9,81
2023-03-10 04:00:00,2.16,257,15.5,84
2023-03-10 05:00:00,2.32,263,16.0,93
2023-03-10 06:00:00,2.3,272,16.2,90
2023-03-10 07:00:00,2.4,268,17.1,85
2023-03-10 08:00:00,1.81,264,20.2,71
2023-03-10 09:00:00,1.7,273,23.5,58
2023-03-10 10:00:00,1.92,279,26.0,47
2023-03-10 11:00:00,2.26,283,27.5,41
2023-03-10 12:00:00,2.79,291,28.4,36
2023-03-10 13:00:00,3.33,303,29.0,34
2023-03-10 14:00:00,3.92,308,29.1,33
2023-03-10 15:00:00,4.2,308,29.0,33
2023-03-10 16:00:00,3.94,306,28.8,32
2023-03-10 17:00:00,3.48,309,27.9,38
2023-03-10 18:00:00,2.28,293,25.5,43
2023-03-10 19:00:00,2.3,272,24.1,49
2023-03-10 20:00:00,2.5,272,23.0,53
2023-03-10 21:00:00,2.31,275,22.0,52
2023-03-10 22:00:00,2.14,281,21.0,53
2023-03-10 23:00:00,2.22,278,20.0,56
2023-03-11 00:00:00,2.15,298,18.9,61
2023-03-11 01:00:00,2.19,294,17.9,67
2023-03-11 02:00:00,1.81,264,17.4,69
2023-03-11 03:00:00,2.0,270,16.9,72
2023-03-11 04:00:00,1.3,266,17.0,70
2023-03-11 05:00:00,1.5,266,16.2,79
2023-03-11 06:00:00,1.32,261,16.4,79
2023-03-11 07:00:00,1.55,255,17.5,76
2023-03-11 08:00:00,1.14,255,21.2,65
2023-03-11 09:00:00,0.81,240,24.7,52
2023-03-11 10:00:00,0.92,221,27.0,42
2023-03-11 11:00:00,1.46,254,28.5,35
2023-03-11 12:00:00,2.42,277,29.5,31
2023-03-11 13:00:00,3.26,288,30.0,29
2023-03-11 14:00:00,3.53,295,30.0,29
2023-03-11 15:00:00,3.61,304,29.7,30
2023-03-11 16:00:00,3.47,311,29.0,32
2023-03-11 17:00:00,3.18,316,28.2,34
2023-03-11 18:00:00,2.69,312,26.1,38
2023-03-11 19:00:00,3.04,287,23.8,47
2023-03-11 20:00:00,2.42,263,24.2,44
2023-03-11 21:00:00,2.55,281,23.8,45
2023-03-11 22:00:00,2.92,292,21.8,52
2023-03-11 23:00:00,2.92,301,20.5,56
2023-03-12 00:00:00,2.51,337,19.6,62
2023-03-12 01:00:00,2.47,328,19.1,65
2023-03-12 02:00:00,2.64,335,18.5,68
2023-03-12 03:00:00,2.4,315,17.7,72
2023-03-12 04:00:00,1.5,270,17.5,72
2023-03-12 05:00:00,1.7,208,17.0,73
2023-03-12 06:00:00,2.28,209,17.1,71
2023-03-12 07:00:00,1.25,209,20.0,63
2023-03-12 08:00:00,1.25,241,23.8,55
2023-03-12 09:00:00,0.85,249,26.6,45
2023-03-12 10:00:00,1.46,254,28.5,38
2023-03-12 11:00:00,1.3,270,29.9,34
2023-03-12 12:00:00,1.34,297,30.8,31
2023-03-12 13:00:00,1.77,313,31.5,29
2023-03-12 14:00:00,2.42,322,31.9,27
2023-03-12 15:00:00,3.11,327,31.6,27
2023-03-12 16:00:00,3.31,331,31.0,29
2023-03-12 17:00:00,2.25,302,29.8,33
2023-03-12 18:00:00,2.12,251,26.4,41
2023-03-12 19:00:00,1.97,246,25.4,42
2023-03-12 20:00:00,2.96,282,23.4,50
2023-03-12 21:00:00,3.21,5,22.6,51
2023-03-12 22:00:00,2.55,42,23.0,45
2023-03-12 23:00:00,2.82,27,20.5,55
2023-03-13 00:00:00,2.97,20,20.0,58
2023-03-13 01:00:00,2.62,47,19.9,58
2023-03-13 02:00:00,2.26,45,20.1,58
2023-03-13 03:00:00,1.8,357,21.4,53
2023-03-13 04:00:00,1.53,281,18.5,66
2023-03-13 05:00:00,1.3,293,18.0,74
2023-03-13 06:00:00,1.72,306,17.5,77
2023-03-13 07:00:00,1.78,322,19.4,72
2023-03-13 08:00:00,1.1,360,22.5,64
2023-03-13 09:00:00,1.08,22,26.1,54
2023-03-13 10:00:00,1.02,349,28.7,42
2023-03-13 11:00:00,1.91,313,30.4,36
2023-03-13 12:00:00,2.78,308,31.5,31
2023-03-13 13:00:00,3.55,310,32.0,28
2023-03-13 14:00:00,2.09,287,31.7,27
2023-03-13 15:00:00,4.4,270,29.7,30
2023-03-13 16:00:00,3.26,320,30.0,29
2023-03-13 17:00:00,4.29,332,29.2,29
2023-03-13 18:00:00,3.14,323,26.7,37
2023-03-13 19:00:00,2.28,299,24.5,42
2023-03-13 20:00:00,2.24,297,23.5,45
2023-03-13 21:00:00,2.2,267,22.2,50
2023-03-13 22:00:00,2.0,270,20.5,60
2023-03-13 23:00:00,2.43,279,19.4,65
2023-03-14 00:00:00,2.22,352,19.5,65
2023-03-14 01:00:00,2.26,45,18.4,68
2023-03-14 02:00:00,0.54,202,20.3,58
2023-03-14 03:00:00,1.21,294,19.7,59
2023-03-14 04:00:00,1.58,288,17.2,71
2023-03-14 05:00:00,1.33,257,17.4,77
2023-03-14 06:00:00,1.61,263,17.4,77
2023-03-14 07:00:00,2.45,258,18.9,72
2023-03-14 08:00:00,2.0,267,22.6,62
2023-03-14 09:00:00,2.2,273,26.0,54
2023-03-14 10:00:00,2.81,274,28.4,43
2023-03-14 11:00:00,3.54,286,30.0,35
2023-03-14 12:00:00,4.11,296,31.0,31
2023-03-14 13:00:00,5.46,305,31.5,27
2023-03-14 14:00:00,6.16,302,31.4,24
2023-03-14 15:00:00,4.92,308,31.2,23
2023-03-14 16:00:00,4.81,313,31.0,22
2023-03-14 17:00:00,3.49,297,29.5,29
2023-03-14 18:00:00,2.1,273,26.3,37
2023-03-14 19:00:00,2.42,263,25.2,40
2023-03-14 20:00:00,2.62,288,24.1,44
2023-03-14 21:00:00,2.47,284,23.1,44
2023-03-14 22:00:00,2.42,277,21.0,51
2023-03-14 23:00:00,2.19,313,20.8,51
2023-03-15 00:00:00,3.0,330,19.0,58
2023-03-15 01:00:00,3.11,356,18.5,60
2023-03-15 02:00:00,1.44,304,21.0,48
2023-03-15 03:00:00,1.3,247,17.2,63
2023-03-15 04:00:00,1.53,302,18.4,58
2023-03-15 05:00:00,0.63,252,18.8,69
2023-03-15 06:00:00,0.41,256,20.1,62
2023-03-15 07:00:00,0.67,333,20.4,64
2023-03-15 08:00:00,1.17,20,23.4,58
2023-03-15 09:00:00,1.0,53,26.2,49
2023-03-15 10:00:00,1.1,85,28.4,42
2023-03-15 11:00:00,0.5,90,29.9,36
2023-03-15 12:00:00,0.71,262,30.9,31
2023-03-15 13:00:00,1.96,285,31.9,26
2023-03-15 14:00:00,3.98,295,32.2,22
2023-03-15 15:00:00,5.66,306,31.1,24
2023-03-15 16:00:00,4.18,318,30.5,24
2023-03-15 17:00:00,2.55,334,30.0,25
2023-03-15 18:00:00,1.97,24,28.5,26
2023-03-15 19:00:00,1.78,142,25.5,33
2023-03-15 20:00:00,1.89,212,24.0,39
2023-03-15 21:00:00,2.02,327,23.2,45
2023-03-15 22:00:00,2.22,36,22.8,41
2023-03-15 23:00:00,2.39,57,22.8,39
2023-03-16 00:00:00,2.62,72,21.9,40
2023-03-16 01:00:00,2.11,85,20.7,44
2023-03-16 02:00:00,2.16,124,19.6,49
2023-03-16 03:00:00,1.93,159,19.8,47
2023-03-16 04:00:00,2.7,129,19.0,52
2023-03-16 05:00:00,2.33,115,19.0,62
2023-03-16 06:00:00,1.92,129,20.1,57
2023-03-16 07:00:00,2.58,126,21.4,56
2023-03-16 08:00:00,3.04,134,23.7,52
2023-03-16 09:00:00,2.75,147,26.0,45
2023-03-16 10:00:00,3.3,182,27.6,39
2023-03-16 11:00:00,4.77,170,29.6,34
2023-03-16 12:00:00,4.63,174,31.1,28
2023-03-16 13:00:00,3.51,185,31.4,26
2023-03-16 14:00:00,2.42,204,31.9,24
2023-03-16 15:00:00,2.47,256,31.2,25
2023-03-16 16:00:00,6.4,1,26.6,44
2023-03-16 17:00:00,2.68,207,27.6,32
2023-03-16 18:00:00,4.74,226,25.0,41
2023-03-16 19:00:00,2.58,216,24.3,41
2023-03-16 20:00:00,2.08,235,23.7,42
2023-03-16 21:00:00,2.83,222,22.1,48
2023-03-16 22:00:00,2.06,203,21.4,51
2023-03-16 23:00:00,0.7,360,23.8,41
2023-03-17 00:00:00,1.89,32,21.0,54
2023-03-17 01:00:00,1.06,139,21.3,52
2023-03-17 02:00:00,0.92,193,20.0,57
2023-03-17 03:00:00,0.36,236,19.8,61
2023-03-17 04:00:00,0.86,234,20.0,56
2023-03-17 05:00:00,1.7,40,19.5,67
2023-03-17 06:00:00,2.95,24,19.6,65
2023-03-17 07:00:00,1.94,325,20.3,64
2023-03-17 08:00:00,2.26,257,22.1,59
2023-03-17 09:00:00,2.44,289,23.9,52
2023-03-17 10:00:00,3.38,109,25.6,48
2023-03-17 11:00:00,2.75,147,26.5,45
2023-03-17 12:00:00,2.34,130,27.0,44
2023-03-17 13:00:00,1.34,117,28.1,39
2023-03-17 14:00:00,1.13,135,28.5,36
2023-03-17 15:00:00,4.64,173,24.5,57
2023-03-17 16:00:00,0.95,162,24.5,53
2023-03-17 17:00:00,4.44,31,23.5,55
2023-03-17 18:00:00,1.36,54,23.0,55
2023-03-17 19:00:00,1.42,129,21.6,64
2023-03-17 20:00:00,0.67,153,22.5,58
2023-03-17 21:00:00,0.36,214,22.0,59
2023-03-17 22:00:00,0.9,180,22.0,59
2023-03-17 23:00:00,0.98,204,21.9,59
2023-03-18 00:00:00,1.84,68,19.1,73
2023-03-18 01:00:00,1.71,69,18.7,79
2023-03-18 02:00:00,1.43,115,18.4,81
2023-03-18 03:00:00,1.77,133,18.5,78
2023-03-18 04:00:00,1.84,139,18.1,79
2023-03-18 05:00:00,2.15,152,17.9,84
2023-03-18 06:00:00,1.46,286,17.9,84
2023-03-18 07:00:00,2.13,49,18.7,80
2023-03-18 08:00:00,6.18,14,19.4,78
2023-03-18 09:00:00,5.12,51,19.6,75
2023-03-18 10:00:00,3.94,66,22.2,66
2023-03-18 11:00:00,2.91,74,24.1,58
2023-03-18 12:00:00,1.9,72,25.2,53
2023-03-18 13:00:00,1.62,68,26.0,49
2023-03-18 14:00:00,1.66,65,26.8,45
2023-03-18 15:00:00,0.3,90,26.8,42
2023-03-18 16:00:00,0.5,180,25.9,42
2023-03-18 17:00:00,1.92,62,19.6,89
2023-03-18 18:00:00,3.14,22,19.4,90
2023-03-18 19:00:00,2.34,20,18.2,93
2023-03-18 20:00:00,1.97,66,17.9,92
2023-03-18 21:00:00,1.97,66,17.5,94
2023-03-18 22:00:00,2.34,70,17.3,94
2023-03-18 23:00:00,1.5,94,16.7,95
2023-03-19 00:00:00,1.68,73,16.6,95
2023-03-19 01:00:00,1.55,75,16.5,96
2023-03-19 02:00:00,1.55,75,16.0,96
2023-03-19 03:00:00,1.78,52,15.6,97
2023-03-19 04:00:00,2.08,55,15.2,97
2023-03-19 05:00:00,3.33,131,17.1,94
2023-03-19 06:00:00,1.04,107,17.1,93
2023-03-19 07:00:00,2.84,100,17.5,92
2023-03-19 08:00:00,1.65,104,18.6,87
2023-03-19 09:00:00,2.89,166,20.0,81
2023-03-19 10:00:00,1.49,70,21.7,75
2023-03-19 11:00:00,2.16,124,23.0,69
2023-03-19 12:00:00,1.71,111,24.0,66
2023-03-19 13:00:00,1.7,93,24.6,64
2023-03-19 14:00:00,1.84,112,25.0,62
2023-03-19 15:00:00,2.22,82,25.1,60
2023-03-19 16:00:00,2.95,118,25.0,58
2023-03-19 17:00:00,1.63,133,22.8,68
2023-03-19 18:00:00,1.43,155,20.9,81
2023-03-19 19:00:00,1.34,153,20.0,84
2023-03-19 20:00:00,1.56,130,19.4,87
2023-03-19 21:00:00,1.46,164,18.7,90
2023-03-19 22:00:00,1.12,243,18.1,93
2023-03-19 23:00:00,1.3,238,17.5,95
2023-03-20 00:00:00,1.32,189,17.1,96
2023-03-20 01:00:00,1.22,235,17.1,97
2023-03-20 02:00:00,1.14,255,16.8,96
2023-03-20 03:00:00,1.48,298,16.2,98
2023-03-20 04:00:00,1.0,264,16.2,98
2023-03-20 05:00:00,1.7,332,16.5,97
2023-03-20 06:00:00,4.67,100,17.1,95
2023-03-20 07:00:00,1.7,180,17.0,94
2023-03-20 08:00:00,1.41,98,17.8,89
2023-03-20 09:00:00,2.84,141,19.5,81
2023-03-20 10:00:00,2.0,127,21.0,76
2023-03-20 11:00:00,2.25,122,22.2,70
2023-03-20 12:00:00,2.15,112,22.8,66
2023-03-20 13:00:00,1.46,106,23.0,66
2023-03-20 14:00:00,0.82,76,22.9,68
2023-03-20 15:00:00,0.58,301,23.6,63
2023-03-20 16:00:00,4.87,71,19.4,84
2023-03-20 17:00:00,0.81,97,19.1,86
2023-03-20 18:00:00,1.36,306,18.4,90
2023-03-20 19:00:00,2.36,324,17.7,92
2023-03-20 20:00:00,2.28,345,17.1,96
2023-03-20 21:00:00,2.06,23,17.2,95
2023-03-20 22:00:00,3.18,66,16.9,96
2023-03-20 23:00:00,3.45,73,16.1,97
2023-03-21 00:00:00,1.41,98,15.8,97
2023-03-21 01:00:00,1.41,98,15.3,98
2023-03-21 02:00:00,1.48,118,15.4,98
2023-03-21 03:00:00,1.3,148,15.1,98
2023-03-21 04:00:00,1.64,142,14.6,99
2023-03-21 05:00:00,2.6,23,15.9,99
2023-03-21 06:00:00,2.92,52,16.1,98
2023-03-21 07:00:00,3.01,75,16.4,94
2023-03-21 08:00:00,2.89,104,16.9,90
2023-03-21 09:00:00,1.73,100,16.6,92
2023-03-21 10:00:00,0.85,249,19.1,78
2023-03-21 11:00:00,1.79,333,20.5,72
2023-03-21 12:00:00,2.2,360,21.5,69
2023-03-21 13:00:00,2.2,3,22.2,69
2023-03-21 14:00:00,1.96,345,22.5,66
2023-03-21 15:00:00,1.75,329,22.9,60
2023-03-21 16:00:00,2.06,337,23.0,59
2023-03-21 17:00:00,2.3,2,22.2,62
2023-03-21 18:00:00,1.82,9,20.5,70
2023-03-21 19:00:00,2.08,55,19.0,76
2023-03-21 20:00:00,2.61,86,18.0,83
2023-03-21 21:00:00,1.84,103,16.9,90
2023-03-21 22:00:00,1.93,111,16.4,93
2023-03-21 23:00:00,1.62,112,15.5,95
2023-03-22 00:00:00,2.3,124,14.7,97
2023-03-22 01:00:00,2.19,137,14.6,97
2023-03-22 02:00:00,2.04,169,14.1,97
2023-03-22 03:00:00,1.71,173,14.5,96
2023-03-22 04:00:00,1.3,58,14.0,97
2023-03-22 05:00:00,1.77,16,14.2,100
2023-03-22 06:00:00,0.63,18,14.9,99
2023-03-22 07:00:00,0.36,304,15.7,97
2023-03-22 08:00:00,0.32,342,17.6,91
2023-03-22 09:00:00,0.54,22,20.3,76
2023-03-22 10:00:00,0.54,22,22.3,64
2023-03-22 11:00:00,0.5,360,23.9,55
2023-03-22 12:00:00,0.98,336,25.0,49
2023-03-22 13:00:00,1.52,337,25.7,47
2023-03-22 14:00:00,1.84,319,26.0,45
2023-03-22 15:00:00,2.13,311,26.3,43
2023-03-22 16:00:00,2.44,305,26.0,44
2023-03-22 17:00:00,1.84,229,23.6,56
2023-03-22 18:00:00,2.24,260,21.5,65
2023-03-22 19:00:00,2.67,257,20.1,71
2023-03-22 20:00:00,2.0,267,19.2,73
2023-03-22 21:00:00,2.24,280,18.9,74
2023-03-22 22:00:00,2.52,277,18.0,78
2023-03-22 23:00:00,2.82,264,17.8,79
2023-03-23 00:00:00,2.5,268,17.5,82
2023-03-23 01:00:00,2.12,278,16.8,87
2023-03-23 02:00:00,2.14,281,16.2,91
2023-03-23 03:00:00,2.06,293,15.9,92
2023-03-23 04:00:00,1.86,306,15.4,92
2023-03-23 05:00:00,1.8,326,15.7,95
2023-03-23 06:00:00,1.39,300,15.8,94
2023-03-23 07:00:00,2.38,292,17.6,86
2023-03-23 08:00:00,1.94,305,20.5,76
2023-03-23 09:00:00,2.14,307,23.0,66
2023-03-23 10:00:00,2.69,301,25.2,53
2023-03-23 11:00:00,3.28,308,26.6,43
2023-03-23 12:00:00,3.76,299,27.5,39
2023-03-23 13:00:00,4.07,295,27.9,37
2023-03-23 14:00:00,3.98,295,28.0,36
2023-03-23 15:00:00,3.94,297,27.9,36
2023-03-23 16:00:00,3.69,303,27.6,36
2023-03-23 17:00:00,1.27,315,26.2,51
2023-03-23 18:00:00,2.57,283,22.7,57
2023-03-23 19:00:00,2.7,270,21.5,58
2023-03-23 20:00:00,2.43,279,20.9,56
2023-03-23 21:00:00,2.64,307,19.9,62
2023-03-23 22:00:00,1.53,302,20.5,59
2023-03-23 23:00:00,1.71,249,18.3,71
2023-03-24 00:00:00,1.3,270,19.0,67
2023-03-24 01:00:00,0.54,248,19.5,65
2023-03-24 02:00:00,0.54,202,20.0,62
2023-03-24 03:00:00,1.14,128,19.8,62
2023-03-24 04:00:00,1.22,99,19.4,64
2023-03-24 05:00:00,1.8,90,17.2,81
2023-03-24 06:00:00,2.12,98,17.8,78
2023-03-24 07:00:00,2.46,117,19.2,74
2023-03-24 08:00:00,0.7,180,21.2,70
2023-03-24 09:00:00,6.41,281,20.2,77
2023-03-24 10:00:00,3.37,168,19.5,82
2023-03-24 11:00:00,3.25,135,22.2,70
2023-03-24 12:00:00,3.82,135,24.5,61
2023-03-24 13:00:00,2.97,132,25.9,54
2023-03-24 14:00:00,2.48,130,27.0,50
2023-03-24 15:00:00,2.41,132,27.5,48
2023-03-24 16:00:00,1.84,119,27.1,48
2023-03-24 17:00:00,3.41,95,25.1,56
2023-03-24 18:00:00,2.61,86,23.6,62
2023-03-24 19:00:00,2.91,117,22.8,64
2023-03-24 20:00:00,4.1,89,22.3,65
2023-03-24 21:00:00,5.66,278,19.4,92
2023-03-24 22:00:00,0.92,103,19.0,93
2023-03-24 23:00:00,2.34,20,18.5,97
2023-03-25 00:00:00,3.1,69,17.9,98
2023-03-25 01:00:00,1.51,82,17.9,94
2023-03-25 02:00:00,2.3,34,17.9,94
2023-03-25 03:00:00,4.05,50,17.4,97
2023-03-25 04:00:00,5.1,91,17.4,96
2023-03-25 05:00:00,5.49,80,17.5,93
2023-03-25 06:00:00,5.1,91,17.5,94
2023-03-25 07:00:00,4.78,106,18.4,90
2023-03-25 08:00:00,3.0,120,19.8,86
2023-03-25 09:00:00,3.4,133,21.8,78
2023-03-25 10:00:00,3.69,139,23.8,68
2023-03-25 11:00:00,3.11,132,25.0,62
2023-03-25 12:00:00,2.27,131,25.8,61
2023-03-25 13:00:00,1.49,138,26.1,60
2023-03-25 14:00:00,1.2,138,26.2,59
2023-03-25 15:00:00,0.78,140,26.0,57
2023-03-25 16:00:00,0.45,117,25.6,55
2023-03-25 17:00:00,1.91,223,24.0,61
2023-03-25 18:00:00,0.92,257,23.4,64
2023-03-25 19:00:00,1.77,313,20.4,81
